District,candidate,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
House District 49,"Amabile, Judy",320,12/2/21 0:00,Ngp Van Inc.,Washington,DC,20005,Office Equipment & Supplies,
House District 49,"Amabile, Judy",4.35,12/30/21 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,
House District 49,"Amabile, Judy",179.48,12/31/21 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees For The Quarter
House District 49,"Caldwell, John",,,,,,,,
House District 49,"Lehr, Kathryn",,,,,,,,
House District 50,"Young, Mary",23.22,1/4/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,1/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,1/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,2/2/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,2/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,2/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,3/3/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,3/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,3/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",21.01,3/31/21 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",12,4/2/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,4/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,4/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,5/3/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,5/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,5/24/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",24,6/2/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,6/14/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,6/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",19.21,6/30/21 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",12,7/6/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,7/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,7/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,8/3/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",162.57,8/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,8/23/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,9/3/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,9/13/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,9/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",11.31,9/30/21 0:00,,,,,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",24,12/2/20 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,12/12/20 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,12/22/20 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,10/2/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",12,10/4/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E Mail Service
House District 50,"Young, Mary",34.24,10/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",750,10/19/21 0:00,Barbara  Niebauer,Greeley,CO,80634,Consultant & Professional Services,Campaign Finance Compliance
House District 50,"Young, Mary",10.99,10/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,11/2/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E Mail Service
House District 50,"Young, Mary",34.24,11/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,11/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,12/3/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E Mail Service
House District 50,"Young, Mary",34.24,12/13/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,12/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",24.72,12/31/21 0:00,,,,,Fundraising Expenses,Act Blue Fees
House District 50,"Gonzalez, Ryan",,,,,,,,
House District 51,"Mckean, Hugh",62.99,1/25/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,1/29/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",12,2/26/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",62.99,3/5/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",62.99,3/25/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,3/31/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",150,4/12/21 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
House District 51,"Mckean, Hugh",62.99,4/26/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,4/30/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",38.34,5/24/21 0:00,Godaddy,Scottsdale,AZ,85260,Other,6410 ∑ Registration & Hosting
House District 51,"Mckean, Hugh",62.99,5/24/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,5/28/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",300,6/1/21 0:00,Colorado House Republcan Caucus,Denver,CO,80203,Other,7218 ∑ Dues And Subscriptions
House District 51,"Mckean, Hugh",62.99,6/25/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,6/30/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",150,7/10/21 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
House District 51,"Mckean, Hugh",1000,7/20/21 0:00,City Of Loveland Parks & Recreation,Loveland,CO,80537,Other,5120 ∑ Event Space Rental
House District 51,"Mckean, Hugh",62.99,7/26/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,7/30/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",9.82,8/12/21 0:00,,,,,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",100,8/13/21 0:00,Loveland Chamber Of Commerce,Loveland,CO,80538,Other,5120 ∑ Event Space Rental
House District 51,"Mckean, Hugh",350,8/23/21 0:00,The Council Of State Government,Lexington,KY,40511,Other,6800 ∑ Meeting Expense
House District 51,"Mckean, Hugh",62.99,8/24/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,8/31/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",34.99,9/13/21 0:00,Godaddy,Scottsdale,AZ,85260,Other,6410 ∑ Registration & Hosting
House District 51,"Mckean, Hugh",13.89,9/13/21 0:00,,,,,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",62.99,9/24/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,9/30/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",12,12/1/20 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",90.85,12/3/20 0:00,Godaddy,Scottsdale,AZ,85260,Other,6410 ∑ Registration & Hosting
House District 51,"Mckean, Hugh",150,12/9/20 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
House District 51,"Mckean, Hugh",62.99,12/24/20 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,12/31/20 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",515.02,10/4/21 0:00,Cheyenne Mountain Resort,Colorado Springs,CO,80906,Other,7630 ∑ Lodging
House District 51,"Mckean, Hugh",13.89,10/12/21 0:00,Amazon,Seattle,WA,98109,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",62.99,10/25/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",19.85,10/27/21 0:00,Earls,Denver,CO,80202,Other,6890 ∑ Other Meeting Expense
House District 51,"Mckean, Hugh",500,10/27/21 0:00,Republican House Caucus,Denver,CO,80203,Other,7218 ∑ Dues And Subscriptions
House District 51,"Mckean, Hugh",12,10/29/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",111.62,11/1/21 0:00,Gaylord Rockies Resort,Aurora,CO,80019,Other,6890 ∑ Other Meeting Expense
House District 51,"Mckean, Hugh",150,11/5/21 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
House District 51,"Mckean, Hugh",13.89,11/12/21 0:00,Amazon,Seattle,WA,98109,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",30.99,11/16/21 0:00,Gaylord Rockies Resort,Aurora,CO,80019,Other,6890 ∑ Other Meeting Expense
House District 51,"Mckean, Hugh",62.99,11/24/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,11/30/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",13.89,12/13/21 0:00,Amazon,Seattle,WA,98109,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",131.04,12/20/21 0:00,Blue Host,Burlington,MA,1803,Other,6410 ∑ Registration & Hosting
House District 51,"Mckean, Hugh",62.99,12/24/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,12/31/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Hein, Austin",,,,,,,,
House District 52,"Kipp, Cathy",0.4,1/7/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",3350,1/7/21 0:00,Colorado Democratic Party,Denver,CO,80203,Donation for Independent Expenditures,
House District 52,"Kipp, Cathy",3.95,1/17/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.99,1/31/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.4,2/7/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.99,2/28/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.4,3/7/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.99,3/27/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.4,4/7/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.99,4/27/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.4,5/7/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.99,5/27/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.4,6/7/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.99,6/27/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.4,7/11/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.99,8/1/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.4,8/8/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.99,8/29/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",-1600,9/2/21 0:00,Andsam Llc,Loveland,CO,80537,Returned Expenditure,Further Social Media Consulting Not Required
House District 52,"Kipp, Cathy",0.4,9/12/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",18111.07,12/4/20 0:00,Cathy Kipp For Colorado,Fort Collins,CO,80525,Other,End Of Election Cycle - Zero Out To Designate The Political Party Contribution And Unexpended Funds For The New Election Cycle
House District 52,"Kipp, Cathy",0.4,12/13/20 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.99,12/27/20 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",-3350,2/22/22 0:00,Colorado Democratic Party,Denver,CO,80203,Returned Expenditure,Duplicate Donation
House District 52,"Kipp, Cathy",0.4,10/21/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",0.4,11/7/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",290,11/12/21 0:00,House Democrats Petty Cash Fund,Denver,CO,80203,Other,Caucus Dues
House District 52,"Kipp, Cathy",3350,11/12/21 0:00,Colorado Democratic Party,Denver,CO,80203,Donation for Independent Expenditures,
House District 52,"Kipp, Cathy",341.22,11/12/21 0:00,Residence Inn Breckinridge,Breckinridge,CO,80424,Travel & Lodging,
House District 52,"Kipp, Cathy",19.99,12/2/21 0:00,"Google, Llc",Mountain View,CO,94043,Other,Storage Space
House District 52,"Kipp, Cathy",161.22,12/4/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Other,Annual Zoom Subscription
House District 52,"Kipp, Cathy",4.94,12/5/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",20,12/7/21 0:00,William  Russell,Fort Collins,CO,80524,Other,Supplies For Kickoff
House District 52,"Kipp, Cathy",7.32,12/12/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Kipp, Cathy",15.8,12/29/21 0:00,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
House District 52,"Vicino, Deborah",,,,,,,,
House District 53,"Boesenecker, Andrew",385,1/6/21 0:00,United States Postal Service,Fort Collins,CO,80521,Office Equipment & Supplies,
House District 53,"Boesenecker, Andrew",141.86,1/6/21 0:00,C&D Printing And Mailing,Denver,CO,80212,Fundraising Expenses,Thank You Postcards For Donors
House District 53,"Boesenecker, Andrew",7.91,1/10/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,Actblue Fee Check 400222238
House District 53,"Boesenecker, Andrew",28.09,1/17/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",0.99,1/19/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",16.8,1/19/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",32.6,1/24/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",36.58,1/31/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",37.94,2/2/21 0:00,Fedex,Fort Collins,CO,80521,Office Equipment & Supplies,
House District 53,"Boesenecker, Andrew",346.33,2/3/21 0:00,Knockco,New York,NY,10011,Advertising,Texting
House District 53,"Boesenecker, Andrew",20.96,2/7/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",275,2/9/21 0:00,United States Postal Service,Fort Collins,CO,80521,Office Equipment & Supplies,
House District 53,"Boesenecker, Andrew",124.39,2/9/21 0:00,Envelopes.Com,Amityville,NY,11701,Office Equipment & Supplies,
House District 53,"Boesenecker, Andrew",7.91,2/14/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",0.99,2/21/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",3.17,2/28/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",12.84,3/7/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",276.21,3/10/21 0:00,C&D Printing And Mailing,Denver,CO,80212,Advertising,
House District 53,"Boesenecker, Andrew",1.98,3/14/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",0.99,3/21/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",31.62,3/28/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",11.68,3/31/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",16.12,4/5/21 0:00,Zoom Video Communications Inc.,San Jose,CA,95113,Office Equipment & Supplies,
House District 53,"Boesenecker, Andrew",1.98,4/11/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",279.71,4/12/21 0:00,C&D Printing And Mailing,Denver,CO,80212,Fundraising Expenses,
House District 53,"Boesenecker, Andrew",470.27,4/21/21 0:00,Knockco,New York,NY,10011,Fundraising Expenses,
House District 53,"Boesenecker, Andrew",0.4,5/2/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",1.98,5/9/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",0.99,5/16/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",0.4,6/6/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",3.96,6/13/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",0.4,6/30/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",16.12,6/30/21 0:00,Zoom Video Communications Inc.,San Jose,CA,95113,Office Equipment & Supplies,
House District 53,"Boesenecker, Andrew",0.4,7/4/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
House District 53,"Boesenecker, Andrew",16.12,7/30/21 0:00,Zoom Video Communications Inc.,San Jose,CA,95113,Office Equipment & Supplies,
House District 53,"Boesenecker, Andrew",1.39,7/30/21 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
