District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Senate District 30,"Van Winkle, Kevin",Republican,4,10/5/21 0:00,Firstbank - Highlands Ranch Branch,Highlands Ranch,CO,80126,Bank Fees,Bank Fee
Senate District 30,"Van Winkle, Kevin",Republican,20,11/1/21 0:00,Four Seasons Denver,Denver,CO,80202,Travel & Lodging,Parking Fee For Event
Senate District 30,"Van Winkle, Kevin",Republican,323.4,11/23/21 0:00,"Shutterfly, Inc.",Redwood City,CA,94065,Consultant & Professional Services,Card Mailing Expense
Senate District 30,"Van Winkle, Kevin",Republican,208.8,12/2/21 0:00,Post Office - Highlands Ranch,Highlands Ranch,CO,80130,Miscellaneous,Stamps
Senate District 30,"Van Winkle, Kevin",Republican,50,12/24/21 0:00,Colorado Secretary Of State - Elections Division,Denver,CO,80290,Other,Sos Late Fee Penalty Payment
Senate District 30,"Van Winkle, Kevin",Republican,86.31,12/31/21 0:00,"Paypal, Inc.",La Vista,NE,68128,Bank Fees,Credit Processing Fees For Q4
Senate District 24,"Winter, Faith",Democratic,6,3/15/21 0:00,,,,,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,6,6/11/21 0:00,,,,,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,2,9/15/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,6,12/11/20 0:00,,,,,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,2,10/14/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,2,10/14/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,2,11/12/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,300,12/13/21 0:00,Wonderland Brewery,Broomfield,CO,80020,Fundraising Expenses,Venue For Kick Off
Senate District 24,"Winter, Faith",Democratic,2,12/14/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,2000,12/30/21 0:00,Colorado Democratic Party,Denver,CO,80203,Contributions,Caucus Dues
Senate District 24,"Winter, Faith",Democratic,293.39,12/30/21 0:00,Act Blue,Somerville,MA,2144,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,48.79,1/7/19 0:00,Rocky Mountain Liquor,Broomfield,CO,80020,"Food, Beverages and Meals",
Senate District 24,"Winter, Faith",Democratic,800,1/10/19 0:00,Senate Democratic Caucus Fund,Denver,CO,80203,Other,Caucus Dues
Senate District 24,"Winter, Faith",Democratic,202,1/28/19 0:00,Ciancio'S Restaurant,Westminster,CO,80031,"Food, Beverages and Meals",Legislative Town Hall Event
Senate District 24,"Winter, Faith",Democratic,52.5,1/30/19 0:00,City Of Northglenn,Northglenn,CO,80233,Other,Town Hall Event Space
Senate District 24,"Winter, Faith",Democratic,8,3/14/19 0:00,,,,,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,5.5,4/29/19 0:00,,,,,"Food, Beverages and Meals",
Senate District 24,"Winter, Faith",Democratic,50,5/28/19 0:00,Women'S Lobby Of Colorado,Denver,CO,80203,Miscellaneous,Event
Senate District 24,"Winter, Faith",Democratic,60,6/9/19 0:00,The Game Lounge,Denver,CO,80220,"Food, Beverages and Meals",
Senate District 24,"Winter, Faith",Democratic,6,6/13/19 0:00,,,,,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,37.25,6/28/19 0:00,Fuzzy'S Tacos,Westminster,CO,80031,"Food, Beverages and Meals",
Senate District 24,"Winter, Faith",Democratic,2,7/16/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,2,8/15/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,2,9/13/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,0.99,12/2/18 0:00,,,,,Fundraising Expenses,
Senate District 24,"Winter, Faith",Democratic,87,12/4/18 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Processing Fee
Senate District 24,"Winter, Faith",Democratic,6,3/13/20 0:00,,,,,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,2,5/13/20 0:00,,,,,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,6,6/12/20 0:00,,,,,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,6,9/15/20 0:00,,,,,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,2,10/15/19 0:00,,,,,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,785,11/8/19 0:00,Senate Democratic Caucus Fund,Denver,CO,80203,Other,Caucus Dues
Senate District 24,"Winter, Faith",Democratic,362.93,11/12/19 0:00,Dao House,Estes Park,CO,80517,Travel & Lodging,
Senate District 24,"Winter, Faith",Democratic,2,11/13/19 0:00,,,,,Bank Fees,
Senate District 24,"Winter, Faith",Democratic,1500,12/5/19 0:00,Strategy With Rox,Denver,CO,80222,Consultant & Professional Services,
Senate District 24,"Winter, Faith",Democratic,2,12/13/19 0:00,,,,,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,45,1/22/21 0:00,Constant Contact,Walatham,MA,2457,Consultant & Professional Services,
Senate District 15,"Woodward, Rob",Republican,2,1/29/21 0:00,Firstbank North,Arvada,CO,80006,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,225,2/22/21 0:00,Constant Contact,Walatham,MA,2457,Consultant & Professional Services,
Senate District 15,"Woodward, Rob",Republican,2,2/26/21 0:00,Firstbank North,Arvada,CO,80006,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,242.5,3/22/21 0:00,Don Bruns Photography,Denver,CO,80222,Other,Photography
Senate District 15,"Woodward, Rob",Republican,2,3/31/21 0:00,Firstbank North,Arvada,CO,80006,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,2,4/30/21 0:00,Firstbank North,Arvada,CO,80006,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,0.87,5/13/21 0:00,Win Red,Arlington,VA,22209,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,350,5/19/21 0:00,Sws Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
Senate District 15,"Woodward, Rob",Republican,2,5/28/21 0:00,Firstbank North,Arvada,CO,80006,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,45,6/1/21 0:00,Constant Contact,Walatham,MA,2457,Consultant & Professional Services,
Senate District 15,"Woodward, Rob",Republican,0.5,6/15/21 0:00,Anedot,Baton Rouge,LA,70808,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,7.9,6/17/21 0:00,Win Red,Arlington,VA,22209,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,2,6/30/21 0:00,Firstbank North,Arvada,CO,80006,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,45,7/1/21 0:00,Constant Contact,Waltham,MA,2451,Other,7350 ∑ Email Service
Senate District 15,"Woodward, Rob",Republican,150,7/10/21 0:00,"Sws Polifi, Llc",Lafayette,CO,80026,Other,7520 ∑ Accounting Fees
Senate District 15,"Woodward, Rob",Republican,45,7/29/21 0:00,Constant Contact,Waltham,MA,2451,Other,7350 ∑ Email Service
Senate District 15,"Woodward, Rob",Republican,16.3,7/30/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,2,7/30/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,31.2,8/10/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,129.6,8/11/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,16.6,8/12/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,8.3,8/13/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,2.3,8/16/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,32.6,8/19/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,8.3,8/20/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,16.3,8/22/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,88.94,8/24/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,83.71,8/25/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,4.3,8/27/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,6.3,8/28/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,18.9,8/29/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,4.3,8/30/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,45,8/30/21 0:00,Constant Contact,Waltham,MA,2451,Other,7350 ∑ Email Service
Senate District 15,"Woodward, Rob",Republican,17.41,8/31/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,2,8/31/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,8.3,9/1/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,16.3,9/6/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,9.41,9/13/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,16.3,9/16/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,510.32,9/24/21 0:00,Reporter Herald,Loveland,CO,80539,Other,7218 ∑ Dues And Subscriptions
Senate District 15,"Woodward, Rob",Republican,455,9/24/21 0:00,Usps,Thornton,CO,80229,Other,6223 ∑ Postage
Senate District 15,"Woodward, Rob",Republican,2,9/30/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,25.5,9/30/21 0:00,Jay  Moskowitz,Denver,CO,80220,Other,Returned Part Of A Contribution For Going Over The Limit But Is Part Of An Llc
Senate District 15,"Woodward, Rob",Republican,100,10/18/20 0:00,Amerrican Legisslative Exchange Council,Arlington,VA,22202,Other,7218 ∑ Dues And Subscriptions
Senate District 15,"Woodward, Rob",Republican,2,10/30/20 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,10.3,11/3/20 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,2,11/30/20 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,100,12/10/20 0:00,Amerrican Legisslative Exchange Council,Arlington,VA,22202,Other,7218 ∑ Dues And Subscriptions
Senate District 15,"Woodward, Rob",Republican,2,12/31/20 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,45,10/4/21 0:00,Constant Contact,Waltham,MA,2451,Other,7350 ∑ Email Service
Senate District 15,"Woodward, Rob",Republican,16.3,10/8/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,2,10/12/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,16.3,10/30/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,45,11/1/21 0:00,Constant Contact,Waltham,MA,2451,Other,7350 ∑ Email Service
Senate District 15,"Woodward, Rob",Republican,1043.74,11/4/21 0:00,"Sws Polifi, Llc",Lafayette,CO,80026,Other,7520 ∑ Accounting Fees
Senate District 15,"Woodward, Rob",Republican,109.58,11/10/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,70.44,11/11/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,67.51,11/12/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,10.9,11/13/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,34.1,11/15/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,4.1,11/16/21 0:00,Winred,Arlington,VA,22209,Other,7820 ∑ Merchant Account Fees
Senate District 15,"Woodward, Rob",Republican,24.33,11/16/21 0:00,Einstein Bagels,Denver,CO,80249,Other,7640 ∑ Meals
Senate District 15,"Woodward, Rob",Republican,59.99,11/16/21 0:00,Gaylord Rockies,Aurora,CO,80019,Other,7630 ∑ Lodging
Senate District 15,"Woodward, Rob",Republican,39.27,11/16/21 0:00,Columbia Sand Key,Clearwater,FL,33767,Other,7640 ∑ Meals
Senate District 15,"Woodward, Rob",Republican,25.31,11/16/21 0:00,Cristino'S Coal Oven Pizza,Tampa,FL,33602,Other,7640 ∑ Meals
Senate District 15,"Woodward, Rob",Republican,9,11/16/21 0:00,,,,,Other,7640 ∑ Meals
Senate District 15,"Woodward, Rob",Republican,15.96,11/16/21 0:00,,,,,Other,7640 ∑ Meals
Senate District 15,"Woodward, Rob",Republican,13.13,11/16/21 0:00,,,,,Other,7640 ∑ Meals
Senate District 15,"Woodward, Rob",Republican,12.36,11/16/21 0:00,,,,,Other,7640 ∑ Meals
Senate District 15,"Woodward, Rob",Republican,50,11/19/21 0:00,Larimer County Republican Party (Lcrp),Fort Collins,CO,80522,Other,5100 ∑ Event Expense
Senate District 15,"Woodward, Rob",Republican,14.44,11/22/21 0:00,Lyft,Little Canada,MN,55117,Other,7680 ∑ Transportation Service
Senate District 15,"Woodward, Rob",Republican,99.99,11/22/21 0:00,Microsoft,Redmond,WA,98052,Other,7223 ∑ Software Expense
Senate District 15,"Woodward, Rob",Republican,143.76,11/22/21 0:00,Godaddy,Scottsdale,AZ,85260,Other,6410 ∑ Registration & Hosting
Senate District 15,"Woodward, Rob",Republican,312,11/22/21 0:00,Sitebuilder,Washington,DC,20006,Other,6410 ∑ Registration & Hosting
Senate District 15,"Woodward, Rob",Republican,10,11/22/21 0:00,,,,,Other,7520 ∑ Accounting Fees
Senate District 15,"Woodward, Rob",Republican,1.18,11/29/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,905.91,11/30/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,2,11/30/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,43.2,12/1/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,14.9,12/2/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,2.3,12/3/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,1.11,12/11/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,25.71,12/16/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,16.3,12/17/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,400,12/18/21 0:00,"Sws Polifi, Llc",Lafayette,CO,80026,Other,7520 ∑ Accounting Fees
Senate District 15,"Woodward, Rob",Republican,12.3,12/22/21 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,2,12/31/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,400,1/7/19 0:00,Senate Republicans,Denver,CO,80203,Miscellaneous,
Senate District 15,"Woodward, Rob",Republican,150,1/17/19 0:00,Republican Study Committee,Denver,CO,80203,Miscellaneous,Dues
Senate District 15,"Woodward, Rob",Republican,250,1/17/19 0:00,National Western Junior Livestock Sale,Denver,CO,80216,Contributions,
Senate District 15,"Woodward, Rob",Republican,12,1/31/19 0:00,1St Bank,Brighton,CO,80601,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,12,2/28/19 0:00,1St Bank,Brighton,CO,80601,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,12,3/31/19 0:00,1St Bank,Brighton,CO,80601,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,0.82,5/9/19 0:00,,,,,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,200,7/10/19 0:00,Sws Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
Senate District 15,"Woodward, Rob",Republican,4.3,9/30/19 0:00,Anedot,Baton Rouge,LA,70808,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,6,9/30/19 0:00,1St Bank,Brighton,CO,80601,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,-569,12/1/18 0:00,Costco,Timnath,CO,80547,Returned Expenditure,Merch Returned
Senate District 15,"Woodward, Rob",Republican,303.8,12/26/18 0:00,"Sws Polifi, Llc",Lafayette,CO,80026,Consultant & Professional Services,
Senate District 15,"Woodward, Rob",Republican,12,12/31/18 0:00,Firstbank North,Arvada,CO,80006,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,200,1/16/20 0:00,National Western Junior Livestock Sale,Denver,CO,80216,Contributions,Donation For Sale
Senate District 15,"Woodward, Rob",Republican,175,1/24/20 0:00,Lincoln Club,Denver,CO,80246,Miscellaneous,Dues
Senate District 15,"Woodward, Rob",Republican,103.92,3/30/20 0:00,Mailchimp,Atlanta,GA,30308,Miscellaneous,Merchant Fees
Senate District 15,"Woodward, Rob",Republican,6,3/31/20 0:00,Firstbank North,Arvada,CO,80006,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,78.4,3/31/20 0:00,Anedot,Baton Rouge,LA,70808,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,62.98,6/26/20 0:00,Mailchimp,Atlanta,GA,30308,Miscellaneous,
Senate District 15,"Woodward, Rob",Republican,6,6/30/20 0:00,Firstbank North,Arvada,CO,80006,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,10.6,9/2/20 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,175,9/23/20 0:00,Dtc Print Brokers,Centennial,CO,80112,Fundraising Expenses,
Senate District 15,"Woodward, Rob",Republican,34.46,9/25/20 0:00,Colorado Water Congress,Bellevue,CO,80512,Miscellaneous,Registration
Senate District 15,"Woodward, Rob",Republican,6,9/30/20 0:00,Firstbank North,Arvada,CO,80006,Bank Fees,
Senate District 15,"Woodward, Rob",Republican,232.11,10/3/19 0:00,Dtc Print Brokers,Centennial,CO,80112,Other,6621 ∑ Yard Signs
Senate District 15,"Woodward, Rob",Republican,1.5,10/5/19 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,2,10/31/19 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,1.3,11/11/19 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,50,11/18/19 0:00,Rob  Woodward,Loveland,CO,80538,Other,7218 ∑ Dues And Subscriptions
Senate District 15,"Woodward, Rob",Republican,119.76,11/25/19 0:00,United Mileageplus Chase Card Services,Palatine,IL,60094,Other,6420 ∑ Production & Design
Senate District 15,"Woodward, Rob",Republican,240,11/25/19 0:00,United Mileageplus Chase Card Services,Palatine,IL,60094,Other,7350 ∑ Email Service
Senate District 15,"Woodward, Rob",Republican,2,11/30/19 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
Senate District 15,"Woodward, Rob",Republican,4.3,12/10/19 0:00,Anedot,Baton Rouge,LA,70801,Other,7810 ∑ Service Charges
