District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Governor,"Neuschwanger, Danielle",American Constitution Party,5.59,8/23/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red Processing Fee
Governor,"Ganahl, Heidi",Republican,5.58,10/4/21 0:00,Tailwind,Grand Junction,CO,81506,Other,7640 ∑ Meals
Governor,"Ganahl, Heidi",Republican,5.57,11/4/21 0:00,Target,Littleton,CO,80123,Other,7214 ∑ Office Supplies
Governor,"Neuschwanger, Danielle",American Constitution Party,5.57,10/15/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,5.55,10/11/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,5.54,11/18/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Attorney General,"Weiser, Philip",Democratic,5.51,9/30/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Payment Processing Fee
Secretary of State,"Griswold, Jena",Democratic,5.5,12/12/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Governor,"Ganahl, Heidi",Republican,5.48,4/11/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Attorney General,"Kellner, John",Republican,5.48,2/18/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Attorney General,"Kellner, John",Republican,5.48,3/2/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Polis, Jared",Democratic,5.44,7/14/19 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing Fee
CU Regent District 01,"James, Wanda",Democratic,5.44,3/21/22 0:00,,,,,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,5.34,2/24/22 0:00,,,,,Miscellaneous,
State Treasurer,"Young, David",Democratic,5.32,5/10/21 0:00,Ap Intego,Denver,CO,80206,Employee Services,
Secretary of State,"Griswold, Jena",Democratic,5.3,1/25/22 0:00,,,,,Miscellaneous,1099 Software
CU Regent District 01,"James, Wanda",Democratic,5.3,1/25/22 0:00,,,,,Office Equipment & Supplies,1099 Software
Governor,"Polis, Jared",Democratic,5.29,12/4/18 0:00,Uber,San Francisco,CA,94103,Travel & Lodging,Travel-Transportation
Secretary of State,"Griswold, Jena",Democratic,5.27,4/18/22 0:00,,,,,Miscellaneous,
Secretary of State,"O'Donnell, Francis",Republican,5.25,1/9/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,
Secretary of State,"O'Donnell, Francis",Republican,5.25,2/1/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,
Governor,"Ganahl, Heidi",Republican,5.2,4/20/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Secretary of State,"Griswold, Jena",Democratic,5.15,10/6/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,5.12,1/11/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Ganahl, Heidi",Republican,5.1,4/1/22 0:00,Robyn  Carnes,Centennial,CO,80122,Other,7215 ∑ Shipping & Postage
Secretary of State,"O'Donnell, Francis",Republican,5.08,4/23/22 0:00,"Usps - Kirk, Colorado",Kirk,CO,80824,Office Equipment & Supplies,Postage
Governor,"Polis, Jared",Democratic,5.07,3/1/20 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Secretary of State,"O'Donnell, Francis",Republican,5.04,1/14/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,
Secretary of State,"O'Donnell, Francis",Republican,5.04,3/7/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,
Governor,"Neuschwanger, Danielle",American Constitution Party,5.01,1/7/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
State Treasurer,"Sias, Lang",Republican,5,1/14/22 0:00,Us Bank,Denver,CO,80205,Bank Fees,Bank Fee
State Treasurer,"Sias, Lang",Republican,5,2/14/22 0:00,Us Bank,Denver,CO,80205,Bank Fees,Bank Fee
State Treasurer,"Sias, Lang",Republican,5,3/14/22 0:00,Us Bank,Denver,CO,80205,Bank Fees,Bank Fee
State Treasurer,"Sias, Lang",Republican,5,4/14/22 0:00,Us Bank,Denver,CO,80205,Bank Fees,Bank Fee
Secretary of State,"Anderson, Pam",Republican,5,3/27/22 0:00,Anedot Inc.,New Orleans,LA,70112,Fundraising Expenses,Donation Processing Fees
Secretary of State,"Griswold, Jena",Democratic,5,3/28/22 0:00,,,,,Miscellaneous,Parking
Secretary of State,"Griswold, Jena",Democratic,5,12/20/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Governor,"Polis, Jared",Democratic,5,12/12/18 0:00,Uber,San Francisco,CA,94103,Travel & Lodging,Travel-Transportation
CU Regent District 04,"Mcnulty, Frank",Republican,5,4/14/22 0:00,Us Bank,Denver,CO,80205,Bank Fees,Bank Fees
BD. ED. DISTRICT 08,"Propst, Peggy",Democratic,5,3/1/22 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
BD. ED. DISTRICT 08,"Propst, Peggy",Democratic,5,4/1/22 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,1/15/21 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,2/15/21 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,3/15/21 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,4/15/21 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,5/15/21 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,6/15/21 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,7/15/21 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,8/15/21 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,9/15/21 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,1/15/22 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,2/15/22 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,3/15/22 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,4/15/22 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,10/15/21 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,11/15/21 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,12/15/21 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,1/15/19 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,2/15/19 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,3/15/19 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,4/15/19 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,5/15/19 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,6/15/19 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,7/15/19 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,8/15/19 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,9/15/19 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,12/15/18 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,1/15/20 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,2/15/20 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,3/15/20 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,4/15/20 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,5/15/20 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,6/15/20 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,7/15/20 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,8/15/20 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,9/15/20 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,10/15/19 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,10/15/20 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,11/15/19 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,11/15/20 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,12/15/19 0:00,Us Bank,Englewood,CO,80112,Bank Fees,Regular Bank Fee
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,5,12/15/20 0:00,Us Bank,Englewood,CO,80112,Bank Fees,
Governor,"Neuschwanger, Danielle",American Constitution Party,4.97,12/27/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,4.96,2/21/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Secretary of State,"Griswold, Jena",Democratic,4.95,2/18/22 0:00,Starbucks,Seattle,WA,98134,"Food, Beverages and Meals",
Governor,"Lopez, Greg",Republican,4.95,1/17/22 0:00,Flswebsite,Columbus,CO,43215,Other,Business Listing
Governor,"Lopez, Greg",Republican,4.95,2/17/22 0:00,Flswebsite,Columbus,CO,43215,Other,Business Listing
Governor,"Polis, Jared",Democratic,4.94,4/11/19 0:00,,,,,Miscellaneous,
Governor,"Neuschwanger, Danielle",American Constitution Party,4.94,12/7/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red  Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,4.93,1/13/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,4.92,1/26/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Ganahl, Heidi",Republican,4.9,4/21/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Neuschwanger, Danielle",American Constitution Party,4.89,11/19/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4.85,4/16/22 0:00,Backstreet Bagel Co.,Montrose,CO,81401,"Food, Beverages and Meals",
Secretary of State,"Griswold, Jena",Democratic,4.81,3/14/22 0:00,Reservoir,New York,NY,10010,"Food, Beverages and Meals",
CU Regent District 01,"Nguyen, Johnnie",Democratic,4.79,3/6/22 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Governor,"Neuschwanger, Danielle",American Constitution Party,4.78,12/11/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red  Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4.75,2/16/22 0:00,Starbucks,Seattle,WA,98134,"Food, Beverages and Meals",
Governor,"Neuschwanger, Danielle",American Constitution Party,4.73,2/14/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Polis, Jared",Democratic,4.67,8/23/20 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Secretary of State,"Anderson, Pam",Republican,4.6,4/2/22 0:00,Anedot Inc.,New Orleans,LA,70112,Fundraising Expenses,Donation Processing Fees
Secretary of State,"Griswold, Jena",Democratic,4.6,2/23/22 0:00,,,,,Miscellaneous,
Governor,"Polis, Jared",Democratic,4.59,1/3/21 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Secretary of State,"Griswold, Jena",Democratic,4.58,1/3/21 0:00,Actblue Technical Services,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4.58,1/25/20 0:00,,,,,Office Equipment & Supplies,
Governor,"Polis, Jared",Democratic,4.58,12/6/18 0:00,,,,,Miscellaneous,Meeting - Coffee
Governor,"Neuschwanger, Danielle",American Constitution Party,4.54,10/6/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,4.52,2/2/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
BD. ED. DISTRICT 08,"Propst, Peggy",Democratic,4.52,3/3/22 0:00,Peggy  Propst,Northglenn,CO,80234,Other,6611 ∑ Letterhead & Envelopes
Governor,"Neuschwanger, Danielle",American Constitution Party,4.51,11/29/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4.5,3/18/22 0:00,Frontier Airlines,Denver,CO,80249,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,4.5,12/19/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Governor,"Neuschwanger, Danielle",American Constitution Party,4.49,8/24/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,4.49,9/4/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,4.49,11/4/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Attorney General,"Weiser, Philip",Democratic,4.49,6/7/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Payment Processing Fee
Governor,"Polis, Jared",Democratic,4.46,11/3/19 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Secretary of State,"Griswold, Jena",Democratic,4.42,3/31/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
State Treasurer,"Young, David",Democratic,4.39,1/10/22 0:00,Ap Intego,Denver,CO,80206,Employee Services,
State Treasurer,"Young, David",Democratic,4.39,2/7/22 0:00,Ap Intego,Denver,CO,80206,Employee Services,
State Treasurer,"Young, David",Democratic,4.39,3/7/22 0:00,Ap Intego,Denver,CO,80206,Employee Services,
State Treasurer,"Young, David",Democratic,4.39,4/11/22 0:00,Ap Intego,Denver,CO,80206,Employee Services,
State Treasurer,"Young, David",Democratic,4.39,12/6/21 0:00,Ap Intego,Denver,CO,80206,Employee Services,
Governor,"Polis, Jared",Democratic,4.38,12/6/18 0:00,,,,,Miscellaneous,Coffee
Secretary of State,"Griswold, Jena",Democratic,4.35,3/31/22 0:00,Residence Inn - Steamboat,Steamboat Springs,CO,80487,Travel & Lodging,
Governor,"Ganahl, Heidi",Republican,4.33,4/26/22 0:00,Winred,Arlington,VA,22219,Other,7820 ∑ Merchant Account Fees
State Treasurer,"Sias, Lang",Republican,4.3,1/9/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,1/17/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,1/21/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,1/25/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,1/25/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,2/11/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,2/19/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,2/23/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,2/23/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,2/24/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,3/2/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,3/21/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,3/23/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,3/25/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,3/27/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,3/29/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,4/1/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,4/2/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,4/27/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,4/27/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,4/27/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,11/17/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,12/1/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,12/1/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,12/2/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,12/6/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,12/22/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,12/22/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,12/30/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,4.3,12/31/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Young, David",Democratic,4.3,6/7/21 0:00,Ap Intego,Denver,CO,80206,Employee Services,
State Treasurer,"Young, David",Democratic,4.3,7/12/21 0:00,Ap Intego,Denver,CO,80206,Employee Services,
State Treasurer,"Young, David",Democratic,4.3,8/9/21 0:00,Ap Intego,Denver,CO,80206,Employee Services,
State Treasurer,"Young, David",Democratic,4.3,9/7/21 0:00,Ap Intego,Denver,CO,80206,Employee Services,
State Treasurer,"Young, David",Democratic,4.3,10/12/21 0:00,Ap Intego,Denver,CO,80206,Employee Services,
State Treasurer,"Young, David",Democratic,4.3,11/8/21 0:00,Ap Intego,Denver,CO,80206,Employee Services,
Secretary of State,"Anderson, Pam",Republican,4.3,1/12/22 0:00,Anedot Inc.,New Orleans,LA,70112,Fundraising Expenses,Donation Processing Fees
