District,candidate,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
House District 50,"Young, Mary",34.24,5/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,5/24/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",24,6/2/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,6/14/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,6/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",19.21,6/30/21 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",12,7/6/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,7/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,7/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,8/3/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",162.57,8/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,8/23/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,9/3/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,9/13/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,9/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",11.31,9/30/21 0:00,,,,,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",24,12/2/20 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",34.24,12/12/20 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,12/22/20 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",34.24,1/12/22 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",23.7,1/16/22 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",10.99,1/24/22 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",0.4,1/30/22 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",3.95,2/13/22 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",34.24,2/14/22 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,2/22/22 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,3/3/22 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",4.35,3/6/22 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",34.24,3/14/22 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,3/22/22 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",16.4,3/27/22 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",0.4,3/31/22 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",12,4/4/22 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",15.8,4/10/22 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",34.24,4/12/22 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,4/22/22 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",11.86,4/24/22 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",17.79,5/1/22 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",12,5/3/22 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,Email Service
House District 50,"Young, Mary",15.18,5/8/22 0:00,Act Blue,Cambridge,MA,2138,Fundraising Expenses,Act Blue Fees
House District 50,"Young, Mary",12,10/2/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E-Mail Service
House District 50,"Young, Mary",12,10/4/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E Mail Service
House District 50,"Young, Mary",34.24,10/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",750,10/19/21 0:00,Barbara  Niebauer,Greeley,CO,80634,Consultant & Professional Services,Campaign Finance Compliance
House District 50,"Young, Mary",10.99,10/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,11/2/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E Mail Service
House District 50,"Young, Mary",34.24,11/12/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,11/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",12,12/3/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,E Mail Service
House District 50,"Young, Mary",34.24,12/13/21 0:00,"Zoom Video Communications, Inc.",San Jose,CA,95113,Miscellaneous,Zoom Communications
House District 50,"Young, Mary",10.99,12/22/21 0:00,Blue Host,Jacksonville,FL,32258,Miscellaneous,Web Hosting
House District 50,"Young, Mary",24.72,12/31/21 0:00,,,,,Fundraising Expenses,Act Blue Fees
House District 50,"Gonzalez, Ryan",16.6,1/29/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
House District 50,"Gonzalez, Ryan",17.6,2/1/22 0:00,,,,,Other,7214 ∑ Office Supplies
House District 50,"Gonzalez, Ryan",5.48,2/16/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
House District 50,"Gonzalez, Ryan",24.6,2/17/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
House District 50,"Gonzalez, Ryan",10.3,2/19/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
House District 50,"Gonzalez, Ryan",42.31,2/23/22 0:00,Fedex Office,Greeley,CO,80634,Other,7214 ∑ Office Supplies
House District 50,"Gonzalez, Ryan",692.38,2/23/22 0:00,Signs On Thge Cheap,Austin,TX,78758,Other,6621 ∑ Yard Signs
House District 50,"Gonzalez, Ryan",2.3,2/24/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
House District 50,"Gonzalez, Ryan",48.35,2/24/22 0:00,Vistaprint,Lexington,MA,2421,Other,6612 ∑ Business Cards
House District 50,"Gonzalez, Ryan",16.92,2/24/22 0:00,Nametag Wizard,Jacksonville,FL,32207,Other,6625 ∑ Body Badges
House District 50,"Gonzalez, Ryan",300,3/4/22 0:00,Visual Marketing Concepts,Loveland,CO,80537,Other,6640 ∑ Design & Layout
House District 50,"Gonzalez, Ryan",88.28,3/16/22 0:00,Fedex Office,Greeley,CO,80634,Other,6614 ∑ Flyers
House District 50,"Gonzalez, Ryan",2.3,3/17/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
House District 50,"Gonzalez, Ryan",73.24,3/17/22 0:00,Banners On The Cheap,Austin,TX,78758,Other,6623 ∑ Banners
House District 50,"Gonzalez, Ryan",92.09,3/18/22 0:00,Office Depot,Greeley,CO,80634,Other,6615 ∑ Hang Cards
House District 50,"Gonzalez, Ryan",16.03,3/24/22 0:00,Office Depot,Greeley,CO,80634,Other,6615 ∑ Hang Cards
House District 50,"Gonzalez, Ryan",1000,3/31/22 0:00,Ben  Reynolds,Denver,CO,80504,Other,7410 ∑ General Consultants
House District 50,"Gonzalez, Ryan",17.8,4/5/22 0:00,,,,,Other,7214 ∑ Office Supplies
House District 50,"Gonzalez, Ryan",64.42,4/6/22 0:00,Amazon,Seattle,WA,98108,Other,6690 ∑ Other Promotional Expense
House District 50,"Gonzalez, Ryan",223.68,4/6/22 0:00,Vistaprint,Lexington,MA,2421,Other,6615 ∑ Hang Cards
House District 50,"Gonzalez, Ryan",68,4/6/22 0:00,Vistaprint,Lexington,MA,2421,Other,6690 ∑ Other Promotional Expense
House District 50,"Gonzalez, Ryan",2.3,4/7/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
House District 50,"Gonzalez, Ryan",146.28,4/11/22 0:00,Amazon,Seattle,WA,98108,Other,6690 ∑ Other Promotional Expense
House District 50,"Gonzalez, Ryan",60.66,4/12/22 0:00,Sam'S Club,Evans,CO,80620,Other,5140 ∑ Event Food & Beverage
House District 50,"Gonzalez, Ryan",616.05,4/13/22 0:00,Banners On The Cheap,Austin,TX,78758,Other,6623 ∑ Banners
House District 50,"Gonzalez, Ryan",105.56,4/25/22 0:00,Morrell Printing Llc,Lafayette,CO,80026,Other,6611 ∑ Letterhead & Envelopes
House District 50,"Gonzalez, Ryan",4.47,4/27/22 0:00,,,,,Other,7640 ∑ Meals
House District 50,"Gonzalez, Ryan",58.52,5/2/22 0:00,Vistaprint,Lexington,MA,2421,"Food, Beverages and Meals",
House District 50,"Gonzalez, Ryan",50,5/2/22 0:00,Sam'S Club,Evans,CO,80620,"Food, Beverages and Meals",
House District 51,"Mckean, Hugh",62.99,1/25/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,1/29/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",12,2/26/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",62.99,3/5/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",62.99,3/25/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,3/31/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",150,4/12/21 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
House District 51,"Mckean, Hugh",62.99,4/26/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,4/30/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",38.34,5/24/21 0:00,Godaddy,Scottsdale,AZ,85260,Other,6410 ∑ Registration & Hosting
House District 51,"Mckean, Hugh",62.99,5/24/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,5/28/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",300,6/1/21 0:00,Colorado House Republcan Caucus,Denver,CO,80203,Other,7218 ∑ Dues And Subscriptions
House District 51,"Mckean, Hugh",62.99,6/25/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,6/30/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",150,7/10/21 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
House District 51,"Mckean, Hugh",1000,7/20/21 0:00,City Of Loveland Parks & Recreation,Loveland,CO,80537,Other,5120 ∑ Event Space Rental
House District 51,"Mckean, Hugh",62.99,7/26/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,7/30/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",9.82,8/12/21 0:00,,,,,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",100,8/13/21 0:00,Loveland Chamber Of Commerce,Loveland,CO,80538,Other,5120 ∑ Event Space Rental
House District 51,"Mckean, Hugh",350,8/23/21 0:00,The Council Of State Government,Lexington,KY,40511,Other,6800 ∑ Meeting Expense
House District 51,"Mckean, Hugh",62.99,8/24/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,8/31/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",34.99,9/13/21 0:00,Godaddy,Scottsdale,AZ,85260,Other,6410 ∑ Registration & Hosting
House District 51,"Mckean, Hugh",13.89,9/13/21 0:00,,,,,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",62.99,9/24/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,9/30/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",12,12/1/20 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",90.85,12/3/20 0:00,Godaddy,Scottsdale,AZ,85260,Other,6410 ∑ Registration & Hosting
House District 51,"Mckean, Hugh",150,12/9/20 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
House District 51,"Mckean, Hugh",62.99,12/24/20 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,12/31/20 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",13.89,1/11/22 0:00,Amazon,Seattle,WA,98109,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",16.3,1/11/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",592.5,1/17/22 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
House District 51,"Mckean, Hugh",56.82,1/24/22 0:00,Fedexoffice,Loveland,CO,80538,Other,6221 ∑ Printing
House District 51,"Mckean, Hugh",146.9,1/24/22 0:00,Office Depot,Loveland,CO,80537,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",62.99,1/24/22 0:00,Mailchimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,1/31/22 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",600,2/2/22 0:00,Amy  Parks,Loveland,CO,80537,Other,6420 ∑ Production & Design
House District 51,"Mckean, Hugh",48.9,2/2/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",3400,2/8/22 0:00,Blitz Canvassing,Denver,CO,80231,Other,7490 ∑ Other Consultants
House District 51,"Mckean, Hugh",16.3,2/8/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",13.89,2/11/22 0:00,Amazon,Seattle,WA,98109,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",213.5,2/15/22 0:00,Amy  Parks,Loveland,CO,80537,Other,6611 ∑ Letterhead & Envelopes
House District 51,"Mckean, Hugh",16.3,2/16/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",87.6,2/18/22 0:00,Amy  Parks,Loveland,CO,80537,Other,6611 ∑ Letterhead & Envelopes
House District 51,"Mckean, Hugh",1.1,2/19/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",69.99,2/24/22 0:00,Mailchimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,2/28/22 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",25.7,3/4/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",13.89,3/11/22 0:00,Amazon,Seattle,WA,98109,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",4.3,3/11/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",2.3,3/15/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",4.3,3/16/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",55.47,3/18/22 0:00,Sports Station,Loveland,CO,80537,Other,6890 ∑ Other Meeting Expense
House District 51,"Mckean, Hugh",2.3,3/21/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",69.99,3/24/22 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",65.5,3/25/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",128.78,3/28/22 0:00,Sam'S Club,Loveland,CO,80537,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",38.9,3/28/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",296.76,3/31/22 0:00,Amy  Parks,Loveland,CO,80537,Other,6612 ∑ Business Cards
House District 51,"Mckean, Hugh",12,3/31/22 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",3400,4/1/22 0:00,Blitz Canvassing,Denver,CO,80231,Other,7490 ∑ Other Consultants
House District 51,"Mckean, Hugh",5810,4/1/22 0:00,Blitz Canvassing,Denver,CO,80231,Other,7490 ∑ Other Consultants
House District 51,"Mckean, Hugh",16.3,4/4/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",1402.63,4/5/22 0:00,Amy  Parks,Loveland,CO,80537,Other,6615 ∑ Hang Cards
House District 51,"Mckean, Hugh",4.3,4/6/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",4.3,4/7/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",16.02,4/11/22 0:00,Amazon,Seattle,WA,98109,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",4390,4/13/22 0:00,Blitz Canvassing,Denver,CO,80231,Other,7490 ∑ Other Consultants
House District 51,"Mckean, Hugh",16.3,4/13/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",1.3,4/15/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",17.6,4/16/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",8.3,4/21/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",2.3,4/23/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
House District 51,"Mckean, Hugh",734.68,4/25/22 0:00,Sam'S Club,Loveland,CO,80537,Other,6223 ∑ Postage
House District 51,"Mckean, Hugh",69.99,4/25/22 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",12,4/29/22 0:00,Firstbank North,Arvada,CO,80006,Bank Fees,
House District 51,"Mckean, Hugh",62.87,5/2/22 0:00,Facebook,Menlo Park,CO,94025,Advertising,Space Buys
House District 51,"Mckean, Hugh",2900,5/3/22 0:00,Street Media Group,Fort Collins,CO,80525,Advertising,Space Buys
House District 51,"Mckean, Hugh",9.6,5/5/22 0:00,Anedot,Baton Rouge,LA,70808,Bank Fees,
House District 51,"Mckean, Hugh",589.5,5/7/22 0:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
House District 51,"Mckean, Hugh",16.02,5/11/22 0:00,Amazon,Seattle,WA,98109,Office Equipment & Supplies,
House District 51,"Mckean, Hugh",515.02,10/4/21 0:00,Cheyenne Mountain Resort,Colorado Springs,CO,80906,Other,7630 ∑ Lodging
House District 51,"Mckean, Hugh",13.89,10/12/21 0:00,Amazon,Seattle,WA,98109,Other,7214 ∑ Office Supplies
House District 51,"Mckean, Hugh",62.99,10/25/21 0:00,Mail Chimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
House District 51,"Mckean, Hugh",19.85,10/27/21 0:00,Earls,Denver,CO,80202,Other,6890 ∑ Other Meeting Expense
House District 51,"Mckean, Hugh",500,10/27/21 0:00,Republican House Caucus,Denver,CO,80203,Other,7218 ∑ Dues And Subscriptions
House District 51,"Mckean, Hugh",12,10/29/21 0:00,Firstbank North,Arvada,CO,80006,Other,7810 ∑ Service Charges
House District 51,"Mckean, Hugh",111.62,11/1/21 0:00,Gaylord Rockies Resort,Aurora,CO,80019,Other,6890 ∑ Other Meeting Expense
House District 51,"Mckean, Hugh",150,11/5/21 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
House District 51,"Mckean, Hugh",13.89,11/12/21 0:00,Amazon,Seattle,WA,98109,Other,7214 ∑ Office Supplies
